person_id,name,role,account_age_days,district,state,lat,lng
P001019,Bachittar Gopal,normal,178,Bharatpur,Rajasthan,27.24903,77.49774
P001020,Timothy Chawla,normal,2528,Bengaluru,Karnataka,12.94197,77.54474
P001021,Lohit Narula,normal,2165,Gurugram,Haryana,28.53073,77.03952
P001022,Wazir Palan,normal,91,Nagpur,Maharashtra,21.21759,79.1664
P001023,Oliver Chakrabarti,normal,1453,Gurugram,Haryana,28.48995,77.0001
P001024,Sanya Apte,normal,466,New Delhi,Delhi,28.57176,77.16502
P001025,Shaurya Krish,normal,2166,Jaipur,Rajasthan,26.92606,75.80455
P001026,Inaya Kunda,normal,2620,Asansol,West Bengal,23.63317,86.96592
P001027,Aarav Bava,normal,144,Delhi Central,Delhi,28.7077,77.24947
P001028,Raksha Saini,normal,733,Mysuru,Karnataka,12.35667,76.63653
P001029,Odika Tailor,normal,985,Nagpur,Maharashtra,21.1924,79.14478
P001030,Indali Prashad,normal,3128,Kota,Rajasthan,25.25403,75.86399
P001031,Varenya Kar,normal,2304,Mysuru,Karnataka,12.19741,76.68057
P001032,Siya Borah,normal,838,New Delhi,Delhi,28.62913,77.3052
P001033,Chaitaly Bahri,normal,2855,Alwar,Rajasthan,27.64419,76.59368
P001034,Advika Cheema,normal,1906,Thane,Maharashtra,19.26496,72.91897
P001035,Hema Garde,normal,140,Kolkata,West Bengal,22.57487,88.34807
P001036,Naveen Borde,normal,305,Kolkata,West Bengal,22.54205,88.4278
P001037,Hamsini Subramanian,normal,904,Kota,Rajasthan,25.23069,75.80675
P001038,Raagini Gala,normal,873,Ranchi,Jharkhand,23.37165,85.28819
P001039,Naksh Bera,normal,2687,Nuh,Haryana,28.0568,77.04437
P001040,Garima Jha,normal,1141,Kota,Rajasthan,25.21463,75.80071
P001041,Nimrat Zachariah,normal,1489,Bengaluru,Karnataka,12.96195,77.63472
P001042,Baghyawati Mishra,normal,2068,Dhanbad,Jharkhand,23.82236,86.35403
P001043,Gopal Bawa,normal,2803,Jamtara,Jharkhand,23.9943,86.83742
P001044,Vritti Dube,normal,76,Alwar,Rajasthan,27.56552,76.59264
P001045,Jalsa Aggarwal,normal,2434,New Delhi,Delhi,28.58225,77.24759
P001046,Gagan Menon,normal,41,Bengaluru,Karnataka,13.03388,77.52518
P001047,Ryan Chatterjee,normal,1993,Nuh,Haryana,28.00333,76.93682
P001048,Samuel Garde,normal,3190,Noida,Uttar Pradesh,28.5137,77.42336
P001049,Finn Solanki,normal,1920,Kolkata,West Bengal,22.54111,88.3459
P001050,Darika Rao,normal,159,Mangaluru,Karnataka,12.91633,74.90099
P001051,Vrinda Lanka,normal,1091,Delhi Central,Delhi,28.65165,77.18283
P001052,Lila Goyal,normal,2170,Lucknow,Uttar Pradesh,26.81509,80.90504
P001053,Lakshmi Pingle,normal,995,Nuh,Haryana,28.09936,77.02731
P001054,Sanaya Basu,normal,1293,Mysuru,Karnataka,12.35394,76.64474
P001055,Ria Shroff,normal,2841,Nagpur,Maharashtra,21.15699,79.096
P001056,Upkaar Luthra,normal,575,Nuh,Haryana,28.09718,76.98398
P001057,Matthew Chatterjee,normal,3044,Mangaluru,Karnataka,12.87861,74.7682
P001058,Hemangini Sachdev,normal,1844,Deoghar,Jharkhand,24.46014,86.69393
P001059,Darsh Ram,normal,501,Pune,Maharashtra,18.56886,73.75524
P001060,Vaishnavi Keer,normal,2831,Faridabad,Haryana,28.35924,77.29094
P001061,Chandani Brar,normal,1324,Lucknow,Uttar Pradesh,26.84039,80.91613
P001062,Bakhshi Thakkar,normal,1548,Hubballi,Karnataka,15.38932,75.14822
P001063,Jai Sen,normal,882,Asansol,West Bengal,23.63385,86.88276
P001064,Oliver Kakar,normal,805,Lucknow,Uttar Pradesh,26.89438,81.00245
P001065,Jonathan Basak,normal,3055,New Delhi,Delhi,28.61457,77.21194
P001066,Farhan Saran,normal,112,Asansol,West Bengal,23.67658,86.94376
P001067,Manbir Kuruvilla,normal,2636,Gurugram,Haryana,28.47218,76.99202
P001068,Ekalinga Chahal,normal,2450,Dhanbad,Jharkhand,23.84185,86.48092
P001069,Mekhala Nanda,normal,1482,Kota,Rajasthan,25.21529,75.87327
P001070,Zinal Shanker,normal,1702,Hubballi,Karnataka,15.42114,75.10721
P001071,Oni Chowdhury,normal,1223,Agra,Uttar Pradesh,27.16462,77.98847
P001072,Mason Divan,normal,695,Thane,Maharashtra,19.20623,72.88951
P001073,Hitesh Chaudhuri,normal,177,Agra,Uttar Pradesh,27.14804,77.99724
P001074,Hemangini Roy,normal,127,Mangaluru,Karnataka,12.96018,74.89805
P001075,Leela Sunder,normal,2217,Asansol,West Bengal,23.6587,86.89529
P001076,Baljiwan Gera,normal,2965,Bengaluru,Karnataka,13.03873,77.5725
P001077,Neha Dhawan,normal,1381,Kota,Rajasthan,25.24661,75.89472
P001078,Balvan Randhawa,normal,61,Agra,Uttar Pradesh,27.22485,78.05847
P001079,Wazir Bawa,normal,52,Rohtak,Haryana,28.81595,76.66159
P001080,Amruta Pradhan,normal,1371,Noida,Uttar Pradesh,28.50276,77.35135
P001081,Geetika Mitter,normal,3073,Pune,Maharashtra,18.58238,73.80432
P001082,Avni Swamy,normal,2019,Ranchi,Jharkhand,23.30356,85.25324
P001083,Vedant Desai,normal,540,Lucknow,Uttar Pradesh,26.86372,80.92291
P001084,Saanvi Nagi,normal,2616,Deoghar,Jharkhand,24.55299,86.71283
P001085,Omaja Chakraborty,normal,349,Kota,Rajasthan,25.24332,75.91887
P001086,Riya Kakar,normal,1281,Bharatpur,Rajasthan,27.25956,77.52936
P001087,Vedhika Varty,normal,430,Deoghar,Jharkhand,24.417,86.6914
P001088,Daksh Varma,normal,2101,Bengaluru,Karnataka,12.96427,77.61385
P001089,Dominic Mukhopadhyay,normal,3019,Delhi Central,Delhi,28.64727,77.19492
P001090,Krishna Viswanathan,normal,1413,Mysuru,Karnataka,12.29618,76.58766
P001091,Oscar Hans,normal,1003,Bharatpur,Rajasthan,27.19956,77.47327
P001092,Dalbir Krish,normal,2048,Nagpur,Maharashtra,21.12299,79.05034
P001093,Tanmayi Bedi,normal,2784,Nagpur,Maharashtra,21.17745,79.06567
P001094,Rushil Mahal,normal,2446,Gurugram,Haryana,28.44216,77.11116
P001095,Ucchal Tiwari,normal,345,Mysuru,Karnataka,12.30494,76.64153
P001096,Jatin Balasubramanian,normal,3197,Dhanbad,Jharkhand,23.77101,86.40298
P001097,Kashish Suresh,normal,825,Deoghar,Jharkhand,24.48774,86.68509
P001098,Peter Som,normal,2419,Alwar,Rajasthan,27.581,76.63315
P001099,Hemangini Gade,normal,726,Bharatpur,Rajasthan,27.18564,77.44975
P001100,Gautam Mane,normal,65,Faridabad,Haryana,28.41601,77.33535
P001101,Libni Bawa,normal,1621,Howrah,West Bengal,22.669,88.35504
P001102,Tanish Kant,normal,415,Bharatpur,Rajasthan,27.20035,77.47894
P001103,Samuel Luthra,normal,280,Alwar,Rajasthan,27.54151,76.66083
P001104,Yochana Bahri,normal,3151,Mysuru,Karnataka,12.26059,76.68447
P001105,Urvi Deo,normal,3079,Mangaluru,Karnataka,12.85867,74.75498
P001106,Abhiram Kapur,normal,2926,Nagpur,Maharashtra,21.16336,79.12801
P001107,Dalaja Maharaj,normal,3045,Mangaluru,Karnataka,12.88215,74.83186
P001108,Krisha Palla,normal,2359,Nuh,Haryana,28.08861,76.96516
P001109,Zayyan Kamdar,normal,1512,Hubballi,Karnataka,15.38723,75.14257
P001110,Chasmum Verma,normal,1959,Delhi Central,Delhi,28.72383,77.31817
P001111,Harsh Amble,normal,109,Bharatpur,Rajasthan,27.21233,77.53676
P001112,Barkha Misra,normal,2850,Nagpur,Maharashtra,21.12594,79.12907
P001113,Vasatika Bhatt,normal,646,Deoghar,Jharkhand,24.45007,86.74418
P001114,Aradhana Nair,normal,2142,Faridabad,Haryana,28.40394,77.28971
P001115,Advika Misra,normal,1928,Mangaluru,Karnataka,12.94285,74.86578
P001116,Mason Varughese,normal,879,New Delhi,Delhi,28.71569,77.20752
P001117,Dakshesh Raval,normal,69,Ghaziabad,Uttar Pradesh,28.65832,77.45358
P001118,Logan Bal,normal,185,Rohtak,Haryana,28.87893,76.60428
P001119,Chakrika Lad,normal,66,Noida,Uttar Pradesh,28.52705,77.39076
P001120,Nidhi Rama,normal,1105,Pune,Maharashtra,18.45357,73.92721
P001121,Ranveer Oza,normal,196,Noida,Uttar Pradesh,28.52157,77.38813
P001122,Vamakshi Parmer,normal,796,Mangaluru,Karnataka,12.91635,74.83681
P001123,Onkar Golla,normal,1644,Durgapur,West Bengal,23.52147,87.32654
P001124,Gunbir Sinha,normal,1940,Noida,Uttar Pradesh,28.51409,77.37554
P001125,Aarna Goswami,normal,815,Kolkata,West Bengal,22.54408,88.29987
P001126,Gaurav Kapadia,normal,2368,Bengaluru,Karnataka,12.98302,77.59586
P001127,Udant Mohanty,normal,2671,Nagpur,Maharashtra,21.19548,79.06849
P001128,Garima Prabhu,normal,1634,Dhanbad,Jharkhand,23.75843,86.43266
P001129,Chaitaly Sheth,normal,1036,Lucknow,Uttar Pradesh,26.82671,80.93838
P001130,Upma Bera,normal,3007,Jaipur,Rajasthan,26.85683,75.72913
P001131,Urmi Hayer,normal,525,Faridabad,Haryana,28.33397,77.33311
P001132,Lakshmi Wagle,normal,142,Delhi Central,Delhi,28.66859,77.23471
P001133,Odika Bhagat,normal,362,Howrah,West Bengal,22.56045,88.27648
P001134,Laksh Iyer,normal,2566,New Delhi,Delhi,28.58005,77.30802
P001135,Nimrat Shankar,normal,2735,Rohtak,Haryana,28.85607,76.65784
P001136,Diya Gole,normal,3194,Thane,Maharashtra,19.27108,72.97517
P001137,Vinaya Natarajan,normal,110,Mysuru,Karnataka,12.27847,76.63177
P001138,Dhriti Bhardwaj,normal,533,Faridabad,Haryana,28.39486,77.26932
P001139,Siya Mahal,normal,2838,Bharatpur,Rajasthan,27.17346,77.45755
P001140,Om Dutt,normal,182,Nagpur,Maharashtra,21.04394,79.09525
P001141,Gaurang Dayal,normal,2558,Gurugram,Haryana,28.44454,77.05609
P001142,Pushti Raval,normal,502,Ghaziabad,Uttar Pradesh,28.59164,77.43674
P001143,Vansha Rajagopal,normal,688,Kota,Rajasthan,25.29487,75.91414
P001144,Baljiwan Walla,normal,1795,Asansol,West Bengal,23.80191,86.96068
P001145,Kashvi Atwal,normal,50,Howrah,West Bengal,22.60617,88.2359
P001146,Rayaan Badami,normal,2883,Mangaluru,Karnataka,12.94862,74.88385
P001147,Yuvraj Kara,normal,917,Jaipur,Rajasthan,26.94168,75.80162
P001148,Devika Dayal,normal,928,Dhanbad,Jharkhand,23.82348,86.45364
P001149,Leela Thakur,normal,2884,Mysuru,Karnataka,12.36296,76.6298
P001150,Oliver Bhattacharyya,normal,2184,Jaipur,Rajasthan,26.8945,75.78926
P001151,Chanchal Mannan,normal,605,Jaipur,Rajasthan,26.88229,75.83299
P001152,Zinal Viswanathan,normal,2527,Pune,Maharashtra,18.55228,73.85664
P001153,Radha Desai,normal,1073,Lucknow,Uttar Pradesh,26.80005,80.91613
P001154,Vrishti Parmer,normal,2880,Asansol,West Bengal,23.77924,86.95625
P001155,Nitesh Raval,normal,425,Kolkata,West Bengal,22.5822,88.29919
P001156,Vedant Kapur,normal,929,Alwar,Rajasthan,27.62754,76.65772
P001157,Siddharth Bains,normal,2410,Rohtak,Haryana,28.9732,76.6326
P001158,Jatin Peri,normal,2129,Howrah,West Bengal,22.54108,88.22576
P001159,Keya Kumer,normal,3142,New Delhi,Delhi,28.61457,77.225
P001160,Chanakya Chokshi,normal,1918,Rohtak,Haryana,28.88732,76.61026
P001161,Chanakya D’Alia,normal,814,Ranchi,Jharkhand,23.30301,85.2795
P001162,Sachi Rai,normal,2766,Mumbai,Maharashtra,19.03026,72.90344
P001163,Zayyan Som,normal,373,Nuh,Haryana,28.144,77.04523
P001164,Samesh Andra,normal,7,Thane,Maharashtra,19.20832,73.03355
P001165,Osha Chaudhuri,normal,2404,Hubballi,Karnataka,15.34443,75.1219
P001166,Laksh Sahota,normal,911,Gurugram,Haryana,28.47492,76.98841
P001167,Yasti Dalal,normal,2144,Mumbai,Maharashtra,19.14183,72.89825
P001168,Ishaan Cherian,normal,3009,Durgapur,West Bengal,23.52047,87.38262
P001169,Rushil Iyengar,normal,1977,Kota,Rajasthan,25.18604,75.88615
P001170,Saksham Parmar,normal,396,Asansol,West Bengal,23.66342,86.97222
P001171,Chakrika Dyal,normal,1629,Nuh,Haryana,28.1252,76.9716
P001172,Watika Johal,normal,108,Thane,Maharashtra,19.24319,73.01611
P001173,Ganga Keer,normal,2953,Mumbai,Maharashtra,18.9782,72.86128
P001174,Agastya Chakraborty,normal,870,Mysuru,Karnataka,12.23101,76.60215
P001175,Wakeeta Dixit,normal,1179,New Delhi,Delhi,28.6669,77.21222
P001176,Yasti Borde,normal,47,Lucknow,Uttar Pradesh,26.85735,80.91065
P001177,Aahana Kashyap,normal,1714,Bharatpur,Rajasthan,27.1663,77.53572
P001178,Chaman Lalla,normal,1245,Hubballi,Karnataka,15.30355,75.17351
P001179,Chandresh Chaudhry,normal,2659,Ghaziabad,Uttar Pradesh,28.69307,77.44095
P001180,Balveer Mannan,normal,2054,Faridabad,Haryana,28.34253,77.37761
P001181,Dhriti Sandhu,normal,1596,Durgapur,West Bengal,23.4964,87.36414
P001182,Girish Bath,normal,1277,Ranchi,Jharkhand,23.34585,85.28801
P001183,Lakshit Garde,normal,465,Kota,Rajasthan,25.22884,75.80869
P001184,Ishita Sarma,normal,837,Thane,Maharashtra,19.3012,72.97021
P001185,Girik Pradhan,normal,859,Kolkata,West Bengal,22.58465,88.35663
P001186,Qadim Comar,normal,1515,Durgapur,West Bengal,23.52073,87.32491
P001187,Mugdha Shan,normal,323,Deoghar,Jharkhand,24.45413,86.71504
P001188,Lekha Sridhar,normal,516,Mysuru,Karnataka,12.36993,76.60625
P001189,Ojas Chowdhury,normal,1836,Nuh,Haryana,28.13475,76.98881
P001190,Daniel Dutta,normal,775,Gurugram,Haryana,28.3936,76.96898
P001191,Omaja Subramanian,normal,1831,Mangaluru,Karnataka,12.91852,74.89614
P001192,Pratyush Raghavan,normal,3046,Nuh,Haryana,28.0083,77.05201
P001193,Ayush De,normal,1904,Nuh,Haryana,28.13502,76.99484
P001194,Vinaya Chowdhury,normal,2593,Ghaziabad,Uttar Pradesh,28.64742,77.44833
P001195,Ridhi Batra,normal,2057,Pune,Maharashtra,18.61563,73.88052
P001196,Advika Murthy,normal,1609,Nagpur,Maharashtra,21.11055,79.07111
P001197,Udarsh Nigam,normal,158,Ranchi,Jharkhand,23.31694,85.2791
P001198,Rachita Kothari,normal,2203,Alwar,Rajasthan,27.53475,76.63424
P001199,Hiral Rajan,normal,1810,Howrah,West Bengal,22.54314,88.27623
P001200,Chatura Apte,normal,1616,Faridabad,Haryana,28.43765,77.31529
P001201,Yashasvi Singh,normal,2216,Agra,Uttar Pradesh,27.12371,78.04523
P001202,Noah Borde,normal,2185,Faridabad,Haryana,28.45188,77.29825
P001203,Ekani Khosla,normal,625,Nagpur,Maharashtra,21.12848,79.0162
P001204,Arunima Bedi,normal,1079,Dhanbad,Jharkhand,23.77302,86.44545
P001205,Kritika Rau,normal,2877,Delhi Central,Delhi,28.63287,77.21517
P001206,Farhan Sharaf,normal,2186,Lucknow,Uttar Pradesh,26.85229,80.91706
P001207,Sara Chakrabarti,normal,57,Pune,Maharashtra,18.5865,73.89681
P001208,Sanya Mutti,normal,2616,Rohtak,Haryana,28.83812,76.62852
P001209,Widisha Badami,normal,935,Kolkata,West Bengal,22.59001,88.36112
P001210,Netra Sachar,normal,44,Faridabad,Haryana,28.36705,77.30964
P001211,Aadi Chand,normal,2775,Jaipur,Rajasthan,26.97993,75.84015
P001212,Yashoda Jhaveri,normal,437,Rohtak,Haryana,28.91306,76.63063
P001213,Harita Patla,normal,1859,Durgapur,West Bengal,23.53413,87.32354
P001214,Udant Sha,normal,2086,Alwar,Rajasthan,27.57524,76.65358
P001215,Urvashi Patla,normal,907,New Delhi,Delhi,28.58687,77.12465
P001216,Ishaan Chatterjee,normal,559,Deoghar,Jharkhand,24.44361,86.74338
P001217,Aarnav Om,normal,1658,Mangaluru,Karnataka,12.89428,74.87877
P001218,Bishakha Vig,normal,1538,Lucknow,Uttar Pradesh,26.86409,81.01004
P001219,Hitesh Bath,normal,403,Kota,Rajasthan,25.24308,75.85107
P001220,Waida Dey,normal,20,Kolkata,West Bengal,22.5901,88.27924
P001221,Hredhaan Kumar,normal,17,New Delhi,Delhi,28.59431,77.28159
P001222,Raghav Dara,normal,414,Thane,Maharashtra,19.20027,73.06499
P001223,Tanveer Shankar,normal,1403,Alwar,Rajasthan,27.51622,76.57233
P001224,Hamsini Chokshi,normal,2425,Mumbai,Maharashtra,19.07829,72.90942
P001225,Chakradhar Dasgupta,normal,919,Pune,Maharashtra,18.55902,73.79258
P001226,Tanvi Thaman,normal,1293,Ranchi,Jharkhand,23.33019,85.32322
P001227,Wishi Agrawal,normal,2841,Mangaluru,Karnataka,12.9149,74.81348
P001228,Rachita Subramanian,normal,3187,Noida,Uttar Pradesh,28.55164,77.4113
P001229,Oscar Dave,normal,175,Rohtak,Haryana,28.84291,76.56008
P001230,Lila Nagy,normal,2930,Bengaluru,Karnataka,13.00587,77.58665
P001231,Omya Kothari,normal,87,Dhanbad,Jharkhand,23.84801,86.44101
P001232,Mitali Oza,normal,3033,New Delhi,Delhi,28.6947,77.22116
P001233,Sneha Deol,normal,1829,Nuh,Haryana,28.02169,76.99299
P001234,Nitara Vala,normal,108,Agra,Uttar Pradesh,27.20299,78.04395
P001235,Dipta Kalla,normal,1746,Noida,Uttar Pradesh,28.54298,77.43543
P001236,Shaurya Mannan,normal,2015,Asansol,West Bengal,23.69467,86.94096
P001237,Kevin Gokhale,normal,888,Mangaluru,Karnataka,12.89538,74.86374
P001238,Jack Pandey,normal,1423,Mysuru,Karnataka,12.34453,76.69536
P001239,Omisha Walla,normal,1730,Bengaluru,Karnataka,12.96695,77.60924
P001240,Pahal Arya,normal,2984,Nuh,Haryana,28.12428,77.04296
P001241,Aryan Raj,normal,1685,Agra,Uttar Pradesh,27.15356,78.07245
P001242,Chatresh Bhalla,normal,769,New Delhi,Delhi,28.61327,77.24734
P001243,Amara Dyal,normal,2697,Mumbai,Maharashtra,19.06443,72.93885
P001244,Zashil Dhingra,normal,2977,Pune,Maharashtra,18.55974,73.88264
P001245,Chakrika Jani,normal,814,Howrah,West Bengal,22.59825,88.2845
P001246,Jagrati Sethi,normal,2535,Mumbai,Maharashtra,19.02248,72.89435
P001247,Udarsh Ramachandran,normal,1592,New Delhi,Delhi,28.60768,77.18836
P001248,Yasti Mani,normal,857,Kota,Rajasthan,25.23481,75.87006
P001249,Lakshmi Ram,normal,631,Jamtara,Jharkhand,24.02217,86.7919
P001250,Dhriti Bhagat,normal,3187,Alwar,Rajasthan,27.57386,76.53111
P001251,Zayan Jain,normal,587,Durgapur,West Bengal,23.52073,87.36713
P001252,Umang Pillai,normal,35,Bengaluru,Karnataka,12.929,77.59849
P001253,Rishi Menon,normal,446,Nagpur,Maharashtra,21.2076,79.00951
P001254,Peter Borde,normal,2595,Mangaluru,Karnataka,12.98522,74.87335
P001255,Oscar Varkey,normal,123,Bharatpur,Rajasthan,27.19162,77.4799
P001256,Krishna Baria,normal,2305,Kolkata,West Bengal,22.53592,88.37857
P001257,Arya Lalla,normal,495,Nagpur,Maharashtra,21.17381,79.12765
P001258,Naveen Kumer,normal,3173,Ranchi,Jharkhand,23.32457,85.38582
P001259,Ganga Shukla,normal,507,Jamtara,Jharkhand,23.93379,86.77993
P001260,Balveer Dube,normal,3114,Howrah,West Bengal,22.53504,88.24213
P001261,Charan Mitra,normal,802,Bharatpur,Rajasthan,27.23093,77.49603
P001262,Ishita Bora,normal,1598,Nagpur,Maharashtra,21.11611,79.08247
P001263,Thomas Gour,normal,861,Howrah,West Bengal,22.59273,88.22048
P001264,Yashasvi Dutta,normal,234,Gurugram,Haryana,28.46668,77.05227
P001265,Netra Chanda,normal,2456,Mangaluru,Karnataka,12.97,74.88688
P001266,Timothy Kala,normal,469,Bengaluru,Karnataka,12.96917,77.6216
P001267,Garima Patel,normal,2619,Nagpur,Maharashtra,21.17034,79.148
P001268,Tejas Wali,normal,2225,Jamtara,Jharkhand,23.99297,86.76253
P001269,Aditya Contractor,normal,3175,Asansol,West Bengal,23.67909,86.98174
P001270,Sanaya Khosla,normal,1205,Bharatpur,Rajasthan,27.20572,77.44762
P001271,Balveer Nagi,normal,55,Ranchi,Jharkhand,23.35801,85.26663
P001272,Ishaan Raju,normal,3131,Thane,Maharashtra,19.19426,73.00848
P001273,Barkha Bakshi,normal,2257,Mumbai,Maharashtra,19.13527,72.86487
P001274,Yoshita Trivedi,normal,2627,Jaipur,Rajasthan,26.88447,75.77185
P001275,Vidhi Bassi,normal,708,Hubballi,Karnataka,15.36326,75.06225
P001276,Reyansh Nagi,normal,1077,Lucknow,Uttar Pradesh,26.88625,80.95704
P001277,Gopal Ganesh,normal,3156,Ghaziabad,Uttar Pradesh,28.67657,77.46813
P001278,Dominic Kade,normal,2619,Howrah,West Bengal,22.58372,88.18209
P001279,Panini Chawla,normal,1690,Hubballi,Karnataka,15.35708,75.09656
P001280,Radhika Bora,normal,486,Gurugram,Haryana,28.47188,76.97313
P001281,Arjun Sharaf,normal,141,Nuh,Haryana,28.11405,77.04189
P001282,Baljiwan Chahal,normal,9,Thane,Maharashtra,19.2078,73.01276
P001283,Chatura Gokhale,normal,252,Lucknow,Uttar Pradesh,26.80295,80.97698
P001284,Ekavir Kari,normal,39,Kolkata,West Bengal,22.53026,88.38629
P001285,Nikita Rama,normal,865,Deoghar,Jharkhand,24.41319,86.74442
P001286,Nidhi Sant,normal,2470,Bengaluru,Karnataka,13.01567,77.60836
P001287,Anay Ramachandran,normal,2744,Kolkata,West Bengal,22.52962,88.34594
P001288,Abeer Bhatnagar,normal,2257,Mumbai,Maharashtra,19.04957,72.82554
P001289,Elijah Parmar,normal,1687,Jamtara,Jharkhand,23.91265,86.73222
P001290,Bimala Mitra,normal,1438,Thane,Maharashtra,19.15458,73.01401
P001291,Baghyawati Sarma,normal,1249,Mangaluru,Karnataka,12.83728,74.87679
P001292,Megha Balasubramanian,normal,1239,Agra,Uttar Pradesh,27.17567,77.99368
P001293,Naksh Walla,normal,2582,Pune,Maharashtra,18.51042,73.79428
P001294,Laban Raman,normal,617,Asansol,West Bengal,23.72519,86.99762
P001295,Maanas Misra,normal,1148,Nuh,Haryana,28.11445,77.02706
P001296,Advay Dhaliwal,normal,114,Bharatpur,Rajasthan,27.24932,77.51319
P001297,Benjamin Ahluwalia,normal,33,Mysuru,Karnataka,12.21856,76.62132
P001298,Frederick Mody,normal,163,Jaipur,Rajasthan,26.90865,75.79454
P001299,Hemangini Kakar,normal,234,Mumbai,Maharashtra,19.13002,72.86925
P001300,Yauvani Dhar,normal,1926,Deoghar,Jharkhand,24.50878,86.6691
P001301,Qarin Kant,normal,2694,Howrah,West Bengal,22.59278,88.23688
P001302,Rishi Contractor,normal,1059,Alwar,Rajasthan,27.52233,76.65608
P001303,Chatura Shenoy,normal,1578,Faridabad,Haryana,28.43933,77.37287
P001304,Bina Bhavsar,normal,1105,Agra,Uttar Pradesh,27.20718,78.05853
P001305,Guneet Hora,normal,1089,Gurugram,Haryana,28.51669,77.06299
P001306,Ganga Parikh,normal,2419,Asansol,West Bengal,23.71837,86.92109
P001307,Wahab Chaudhry,normal,1090,Agra,Uttar Pradesh,27.14404,77.96175
P001308,Ekaraj Hari,normal,1398,Delhi Central,Delhi,28.71892,77.24832
P001309,Vedika Seshadri,normal,2279,Dhanbad,Jharkhand,23.83568,86.45044
P001310,Damini Dua,normal,2895,Kota,Rajasthan,25.25964,75.88045
P001311,Diya Sangha,normal,635,Noida,Uttar Pradesh,28.47818,77.45977
P001312,Aayush Munshi,normal,536,Kota,Rajasthan,25.24614,75.90782
P001313,Timothy Sarin,normal,209,Deoghar,Jharkhand,24.4991,86.77626
P001314,Jagvi Desai,normal,179,Ranchi,Jharkhand,23.29523,85.34943
P001315,Varsha Shere,normal,304,Deoghar,Jharkhand,24.449,86.71182
P001316,Jagrati Mody,normal,319,Thane,Maharashtra,19.25862,72.99227
P001317,Ikbal Gill,normal,498,Dhanbad,Jharkhand,23.76899,86.46065
P001318,Avni Dey,normal,2134,Kolkata,West Bengal,22.64513,88.36508
P001319,Adya Bose,normal,337,Dhanbad,Jharkhand,23.78718,86.43637
P001320,Anirudh Tripathi,normal,1198,Jamtara,Jharkhand,24.02433,86.83582
P001321,Nidhi Kala,normal,1942,Jaipur,Rajasthan,26.96363,75.78434
P001322,Abha Zacharia,normal,604,Hubballi,Karnataka,15.44998,75.1335
P001323,Manthan Pau,normal,313,Durgapur,West Bengal,23.54015,87.2359
P001324,Udant Mannan,normal,1574,Delhi Central,Delhi,28.65318,77.22923
P001325,Ucchal Thaker,normal,311,Howrah,West Bengal,22.61354,88.21211
P001326,Mekhala Patla,normal,1935,Bharatpur,Rajasthan,27.24322,77.53635
P001327,William Gandhi,normal,2797,Asansol,West Bengal,23.6775,86.95483
P001328,Sanaya Dutta,normal,2446,Nagpur,Maharashtra,21.14235,79.14047
P001329,Madhav Sule,normal,287,Noida,Uttar Pradesh,28.50415,77.40061
P001330,Banjeet Kanda,normal,1469,Howrah,West Bengal,22.5874,88.22246
P001331,Vincent Bhatnagar,normal,1101,Nagpur,Maharashtra,21.15839,79.05943
P001332,Kala Kaur,normal,2549,Delhi Central,Delhi,28.67138,77.20697
P001333,Samuel Vasa,normal,881,Durgapur,West Bengal,23.53674,87.26451
P001334,Lipika Singh,normal,2556,Bharatpur,Rajasthan,27.21765,77.49484
P001335,Chakradhar Baral,normal,2323,Asansol,West Bengal,23.66686,86.9481
P001336,Harshil Verma,normal,1910,Mysuru,Karnataka,12.31422,76.63914
P001337,Adya Ghosh,normal,242,Alwar,Rajasthan,27.52217,76.65004
P001338,Kritika Pau,normal,2753,Agra,Uttar Pradesh,27.2142,77.98229
P001339,Zansi Krishnamurthy,normal,1999,Faridabad,Haryana,28.36442,77.35454
P001340,Udant Varty,normal,2330,Jaipur,Rajasthan,26.95736,75.8294
P001341,Ira Pai,normal,1174,Bengaluru,Karnataka,12.96972,77.61841
P001342,Vasatika Ahuja,normal,2992,Nuh,Haryana,28.20223,77.0355
P001343,Ria Gandhi,normal,2214,Bengaluru,Karnataka,12.95059,77.55472
P001344,Faraj Varkey,normal,2368,Thane,Maharashtra,19.29803,72.99371
P001345,Siddharth Doctor,normal,2380,Delhi Central,Delhi,28.70322,77.27982
P001346,Nakul Pathak,normal,1055,Thane,Maharashtra,19.19686,73.03433
P001347,Victor Sachdeva,normal,391,Kolkata,West Bengal,22.59981,88.30949
P001348,Ishaan Subramaniam,normal,2442,Nuh,Haryana,28.07315,76.99817
P001349,Varenya Kade,normal,2090,Durgapur,West Bengal,23.51441,87.2739
P001350,Nirja Bains,normal,1591,Gurugram,Haryana,28.47879,77.11074
P001351,Caleb Datta,normal,2774,Mumbai,Maharashtra,19.06336,72.78516
P001352,Krish Vala,normal,187,Gurugram,Haryana,28.49491,76.9868
P001353,Manan Bhalla,normal,23,Ghaziabad,Uttar Pradesh,28.6778,77.50896
P001354,Aarna Gole,normal,2231,Kolkata,West Bengal,22.6126,88.37343
P001355,Anirudh Mander,normal,95,Deoghar,Jharkhand,24.46648,86.65825
P001356,Tarak Sen,normal,3000,Delhi Central,Delhi,28.65284,77.28002
P001357,Vasatika Garde,normal,714,Durgapur,West Bengal,23.61827,87.34332
P001358,Nirja Dhar,normal,1669,New Delhi,Delhi,28.56522,77.19479
